label,tanggal,judul,narasi
1,27-Jul-20, Mark Zuckerberg ancam Tutup Facebook di Indonesia karna kerap Dibully netizen,Tangkapan layar yang dibagikan hasil suntingan dari artikel berjudul “Mark Zuckerberg Yakin Gerakan Pengiklan Boikot Facebook Segera Berakhir” di liputan6.com yang tayang pada 3 Juli […]
0,27-Jul-20, Topik Teratas Periksa Fakta MAFINDO Periode 18-24 Juli 2020,Benarkah tak ada media yang menyiarkan demo RUU Haluan Ideologi Pancasila HIP? Dan benarkah thermometer gun tembakkan laser yang merusak otak? Kami kupas di #CekFakta […]
1,27-Jul-20, Foto Gubernur Anies dengan Narasi “MENGAKU KETURUNAN JOGJA DEMI AMBISIUS MENJADI RAJA”,"Dari dua foto yang diunggah, terdapat foto asli dan yang lain adalah hasil suntingan atau editan. Foto editan adalah Gubernur Anies yang mengenakan mahkota di […]"
1,27-Jul-20, Terdapat Gambar Senapan dan Logo Palu Arit di Uang Pecahan 100 Ribu Rupiah,Tulisan dan gambar-gambar tersebut tidak ada di uang dengan standar cetakan oleh Bank Indonesia. Gambar senapan dan lambang palu arit tersebut sengaja dibuat menggunakan tinta […]
1,27-Jul-20, “hindari Citos byk karyawannya terpapar covid19. Area citos rawan”,Informasi tersebut tidak benar. Manajemen Cilandak Town Square memastikan tidak ada karyawan atau tenant yang positif virus corona atau Covid-19. Toko Kopi Kenangan yang fotonya […]
1,27-Jul-20, Video Shalat Subuh Berjamaah Semenjak Hagia Sophia Dibuka,"Hasil Periksa Fakta Renanda Dwina Putri (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia). Video tahun 2014. Bukan shalat subuh berjamaah yang dilakukan semenjak Hagia Sophia dibuka, […]"
1,27-Jul-20, Virus Baru bernama SFTS dari China,"Hasil Periksa Fakta Natalia Kristian (Anggota Komisariat MAFINDO Universitas Indonesia). Virus tersebut bukan virus baru, sudah teridentifikasikan pada tahun 2009 di China, Jepang dan Korea […]"
1,26-Jul-20, Mal Taman Anggrek dijual 17 Triliun dan Dalam Beberapa Hari Sudah terjual,Hasil Periksa Fakta Natalia Kristian (Anggota Komisariat MAFINDO Universitas Indonesia). Pihak pemilik Mal tersebut menyatakan bahwa informasi tersebut adalah tidak benar dan menyesatkan. Mal tersebut […]
1,28-Jul-20, Awas Hati-hati Apa Yang Disemprotkan FPI Adalah Virus Corona,Bukan virus corona. Foto tersebut merupakan kegiatan Relawan HILMI-FPI (Hilal Merah Indonesia – Front Pembela Islam) Kota Makassar yang melakukan penyemprotan Disinfektan ke sejumlah Masjid. […]
1,28-Jul-20, Foto Wapres Ma’ruf dengan Narasi “Lebih suka jaga kursi dari pada agamanya”,"Foto Wapres Ma’ruf dengan narasi yang diunggah akun Facebook Toni Andhika, konteksnya tidak berhubungan. Diketahui, foto Wapres Ma’ruf tersebut adalah ketika menjabat sebagai Ketua Umum […]"
1,28-Jul-20," “Presiden Prancis, Macron meminta maaf dan berjanji membantu pendirian sekolah Turki di Prancis”","Hingga saat ini, rencana pendirian sekolah Turki itu belum disetujui oleh pemerintah Prancis dengan alasan prinsip-prinsip sekuler negara tersebut. Selengkapnya di bagian PENJELASAN dan REFERENSI============================================Kategori […]"
1,28-Jul-20, Foto Siswi Bunuh Diri karena Tak Bisa Mengikuti Kelas Online,Hasil Periksa Fakta Rizky Abdul Aziz (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia). Gambar yang dicantumkan bukan gambar korban dalam narasi berita. Gambar tersebut adalah potret […]
1,28-Jul-20, “mayat positif covid 19 dikuburkan masih menggunakan daster (tidak sesuai dgn syariat fardhu kifayah islam)”,Rumah sakit telah memastikan jenazah tersebut dimandikan sebelum dikafani dan dimasukkan ke peti. Menurut Fatwa MUI Nomor 18 Tahun 2020 tentang pedoman pengurusan jenazah (tajhiz […]
1,28-Jul-20, Foto Struk Tarif Tol Ditambah dengan Tarif Tilang di Jalan Tol Jombang-Mojokerto,"Hasil Periksa Fakta Renanda Dwina Putri (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia). Narasi dan informasi yang salah. Faktanya, tidak ada tindakan bayar tilang dari pengelola […]"
1,28-Jul-20, Foto Dukungan Terhadap Jokowi Jadi Presiden RI Seumur Hidup,Foto yang dibagikan bukan foto dukungan terhadap Joko Widodo menjadi Presiden RI seumur hidup. Foto tersebut merupakan foto dokumentasi saat acara Asia-Pacific Economic Cooperation (APEC) […]
1,28-Jul-20, Inventaris Pesawat Terbang Untuk Para Camat di Kabupaten Cilacap,"Sekda Kabupaten Cilacap Farid Ma’ruf menegaskan video itu merupakan candaan para camat. Farid mengatakan video itu diambil pada Sabtu pekan lalu. Pada saat itu, sejumlah […]"
1,27-Jul-20, “Jokowi Jarang Menggunakan Busana Jawa Karena Kuno dan Gak Pede”,Hasil Periksa Fakta Konaah (Anggota Komisariat MAFINDO Universitas 17 Agustus 1945). Foto Jokowi yang mengenakan sorban dengan narasi pada judul adalah salah. Konteks foto Jokowi […]
1,27-Jul-20, Foto Jokowi dengan Tulisan “KARYA TERBAIK PEMERINTAH ADALAH HUTANG!”,"Hasil Periksa Fakta Natalia Kristian (Anggota Komisariat MAFINDO Universitas Indonesia). Gambar tersebut adalah editan, foto Jokowi yang dipakai adalah potongan dari gambar ketika Jokowi meninjau […]"
1,27-Jul-20, “jika wanita sedang HAID maka sekali-kali jangan lakukan 4 hal”,"Klaim tersebut tidak memiliki dasar ilmiah. Kanker rahim dan kista sama sekali tidak berhubungan dengan keramas, makan mentimun, minum es, dan benturan saat wanita sedang […]"
1,27-Jul-20, Gambar Jokowi Memanahkan Suntikan ke Ahok dalam Artikel CNBC Indonesia,"Gambar tersebut adalah hasil suntingan atau editan. Aslinya foto yang dipakai cnbc.com dalam artikel berjudul “Doakan Ya, Jokowi Beberkan Uji Klinis Vaksin Corona RI” adalah hanya foto […]"
1,27-Jul-20, Mark Zuckerberg ancam Tutup Facebook di Indonesia karna kerap Dibully netizen,Tangkapan layar yang dibagikan hasil suntingan dari artikel berjudul “Mark Zuckerberg Yakin Gerakan Pengiklan Boikot Facebook Segera Berakhir” di liputan6.com yang tayang pada 3 Juli […]
0,27-Jul-20, Topik Teratas Periksa Fakta MAFINDO Periode 18-24 Juli 2020,Benarkah tak ada media yang menyiarkan demo RUU Haluan Ideologi Pancasila HIP? Dan benarkah thermometer gun tembakkan laser yang merusak otak? Kami kupas di #CekFakta […]
1,27-Jul-20, Foto Gubernur Anies dengan Narasi “MENGAKU KETURUNAN JOGJA DEMI AMBISIUS MENJADI RAJA”,"Dari dua foto yang diunggah, terdapat foto asli dan yang lain adalah hasil suntingan atau editan. Foto editan adalah Gubernur Anies yang mengenakan mahkota di […]"
1,27-Jul-20, Terdapat Gambar Senapan dan Logo Palu Arit di Uang Pecahan 100 Ribu Rupiah,Tulisan dan gambar-gambar tersebut tidak ada di uang dengan standar cetakan oleh Bank Indonesia. Gambar senapan dan lambang palu arit tersebut sengaja dibuat menggunakan tinta […]
1,27-Jul-20, “hindari Citos byk karyawannya terpapar covid19. Area citos rawan”,Informasi tersebut tidak benar. Manajemen Cilandak Town Square memastikan tidak ada karyawan atau tenant yang positif virus corona atau Covid-19. Toko Kopi Kenangan yang fotonya […]
1,27-Jul-20, Video Shalat Subuh Berjamaah Semenjak Hagia Sophia Dibuka,"Hasil Periksa Fakta Renanda Dwina Putri (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia). Video tahun 2014. Bukan shalat subuh berjamaah yang dilakukan semenjak Hagia Sophia dibuka, […]"
1,27-Jul-20, Virus Baru bernama SFTS dari China,"Hasil Periksa Fakta Natalia Kristian (Anggota Komisariat MAFINDO Universitas Indonesia). Virus tersebut bukan virus baru, sudah teridentifikasikan pada tahun 2009 di China, Jepang dan Korea […]"
1,26-Jul-20, Mal Taman Anggrek dijual 17 Triliun dan Dalam Beberapa Hari Sudah terjual,Hasil Periksa Fakta Natalia Kristian (Anggota Komisariat MAFINDO Universitas Indonesia). Pihak pemilik Mal tersebut menyatakan bahwa informasi tersebut adalah tidak benar dan menyesatkan. Mal tersebut […]
1,24-Jul-20, FPA Siap Dukung Jokowi dengan Syarat Semua Laskar Harus Diangkat Menjadi PNS,Tangkapan layar dengan inti narasi FPA siap dukung Jokowi dengan syarat semua laskar harus diangkat menjadi PNS adalah hasil suntingan atau editan. Aslinya adalah foto […]
1,23-Jul-20, “ERDOGAN TAK MAU DUDUK DI KURSI TAMU YANG LEBIH KECIL DARI KURSI BABA (POP) VATIKAN”,"Kursi kecil itu untuk penerjemah. Erdogan dan pemimpin dunia lainnya selalu duduk di kursi yang relatif sama besarnya dengan kursi, yang diduduki Paus. Selengkapnya di […]"
1,23-Jul-20, Twit Felix Siauw: “membela kelepon nggak ada dalilnya”,"Konten tangkapan layar yang dibagikan merupakan hasil suntingan dari twit Felix Siauw (@felixsiauw) pada 30 November 2012 dengan kata-kata “membela nasionalisme, nggak ada dalilnya, nggak […]"
1,23-Jul-20, Megawati Anak Pungut Soekarno,Hasil Periksa Fakta Rizky Abdul Aziz (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia). Megawati adalah anak kandung kedua dari pasangan Soekarno dan Fatmawati. Rachmawati tidak pernah […]
1,23-Jul-20," Tak Punya Solusi Soal Honorer, Maruf Amin Guru Maklumi Gaji Kecil Dengan Imbalan Surga",Judul artikel suntingan. Artikel asli pikiranrakyat.com yang tayang pada 19 juli 2020 pukul 14:14 WIB adalah berjudul “Ma’ruf Amin: Pesantren Berpotensi Jadi Klaster Baru Virus […]
1,23-Jul-20, “Wanita bercadar di palestina sibuk berperang sedangkan wanita bercadar di indonesia sibuk selfie”,"Bukan di Palestina. Wanita di foto itu adalah prajurit batalion pasukan khusus wanita Yaman dalam parade militer yang memperingati Revolusi 14 Oktober di Taiz, Yaman, […]"
1,23-Jul-20, “BIARKAN PRIBUMI YANG BEKERJA”,Foto yang dibagikan oleh akun Facebook Sidiq Purnomo dengan narasi “BIARKAN PRIBUMI YANG BEKERJA” dan keterangan “PRIBUMI” yang dimaksud kadrun ini….” adalah tidak benar. Konteks […]
1,23-Jul-20, TKI di Hong Kong dan Arab Saudi Terima Sumbangan 275 Triliun dari BP2MI,"Informasi tersebut palsu. Pihak BP2MI telah mengambil tindakan tegas atas beredarnya informasi yang mencatut pihaknya. Karena terindikasi sebagai tindak penipuan, BP2MI telah melaporkan beberapa akun […]"
1,23-Jul-20, Petinggi PKS Merapat ke Jokowi karena Bosan dengan HTI dan Khilafah,"Bukan petinggi PKS, tetapi silaturahmi antara Pengurus DPN Partai Gelora yang telah mendapatkan SK Menkumham dengan Presiden Jokowi. Pertemuan tersebut tidak ada hubungannya karena bosan […]"
1,23-Jul-20, Foto Mobil Esemka Berbahan Dasar Kayu,"Foto sudah disunting. Faktanya mobil tersebut memang benar berbahan dasar kayu, namun pada foto asli tidak terdapat kata “esemka” seperti halnya yang beredar. Selengkapnya terdapat […]"
1,23-Jul-20, “Raja Salman telah meninggal dan terindikasikan keracunan kopi”,Raja Salman masuk rumah sakit bukan karena keracunan kopi. Raja Salman ke rumah sakit hanya untuk menjalani sejumlah tes terkait kolesistitis atau peradangan pada kantong […]
1,22-Jul-20, Warga Amerika Minta Jokowi Jadi Pemimpin Mereka,"Gambar yang dibagikan hasil suntingan dari pemberitaan Kompas TV berjudul “Kasus Baiq Nuril, Jokowi: Saya Akan Gunakan Kewenangan” yang tayang pada 6 Juli 2019. ===== […]"
1,22-Jul-20," Tahun 2020 Pria Diwajibkan Beristri Dua, Jika Tidak Akan Diusir Dari Indonesia",Gambar adalah suntingan atau editan. Gambar asli adalah reklame polos yang berlokasi di daerah Mojokerto. Selain itu Dalam Undang-undang nomor 1 Tahun 1974 tentang Perkawinan […]
1,22-Jul-20, Video “perawat garis depan diperkosa dan ditikam oleh seorang pria di jalan”,Informasi yang salah. Faktanya video tersebut merupakan kampanye kesadaran pelecehan seksual yang kerap terjadi di India. Video sendiri diunggah pada 17 Maret 2017 oleh salah […]
1,22-Jul-20, Foto “Pupuk cendana memang jamian mutu”,"Foto hasil suntingan. Tubuh dari foto tersebut diambil dari foto Ricky Naputi, pria asal Guam yang menderita obesitas. Ricky meninggal pada 10 November 2012 karena […]"
1,22-Jul-20, “Inisial “H” di Nama Jokowi Ternyata Kepanjangan dari Herbertus”,Hasil Periksa Fakta Konaah (Anggota Komisariat MAFINDO Universitas 17 Agustus 1945 Jakarta). Presiden Jokowi membantah inisial “H” merupakan kepanjangan dari Herbartus. Jokowi mengatakan seluruh keluarganya […]
1,22-Jul-20," Aturan Baru Pemprov DKI, Pemotongan TKD Para ASN Sebesar 65%","Informasi tersebut salah. Tunjangan Kinerja Daerah masih mengacu pada Pergub NO. 49 Tahun 2020, yakni TKD dirasionalisasi sebesar 25%. Sementara Insentif Pemungutan Pajak Daerah juga […]"
1,22-Jul-20," 71 Pasien Covid-19 Klaster Hajatan Boyolali Dijemput Petugas, Biaya Dibebankan ke Pemilik Hajatan","Informasi tersebut tidak sesuai fakta. Tim Gugus Tugas beserta Pemerintah Kota menjelaskan meski sempat ada puluhan warga yang menjalani tes swab, nyatanya warga-warga tersebut tidak […]"
1,22-Jul-20, “Lowongan Kerja Komisi Pemberantasan Korupsi (KPK) Indonesia”,Lowongan kerja palsu. KPK menegaskan bahwa saat ini KPK tidak sedang melaksanakan kegiatan rekrutmen pegawai melalui link tersebut. Jangan memasukkan data apapun di formulir lowongan […]
1,22-Jul-20," “Baru Tiga Bulan Menikah, Istri Ceraikan Suami Gara-gara dukung Jokowi”","Judul suntingan / editan. Judul aslinya adalah “Baru Tiga Menit Menikah, Istri Ceraikan Suami” yang dimuat di situs ur-ban.id pada 10 Februari 2019. Selengkapnya di […]"
1,22-Jul-20, “Marc Marquez tiba di Bandara Internasional Sultan Hasanuddin lanjut menuju kediaman Daeng Naba Tukang Urut”,"Judul suntingan / editan. Judul aslinya adalah “Marc Marquez Tiba di Barcelona untuk Operasi, Kapan Bisa Mulai Balapan Lagi?” yang dimuat di situs Kompas.com pada […]"
1,21-Jul-20, Kondisi Jenazah Korban Covid-19 Di Rumah Sakit Osmania India,"Bukan jenazah korban covid-19. Video merupakan Kejadian tahun 2013, jauh sebelum covid-19 muncul. Video tersebut merupakan mayat yang tidak diklaim oleh pihak keluarga dan menumpuk […]"
1,21-Jul-20, Video “Pembacaan AYAT SUCI AL-QUR’AN OLEH PRESIDEN ERDOGAN DI MASJID HAGIA SHOPIA”,"Faktanya, bukan di Masjid Hagia Sophia tapi di Masjid Bestepe Millet yang berlokasi di stana Kepresidenan di ibu kota Ankara, Turki. Selengkapnya di bagian PENJELASAN […]"
0,21-Jul-20, Topik Teratas Periksa Fakta MAFINDO Periode 11-17 Juli 2020,"Apa iya mobil wapres kehabisan bensin, sehingga harus diisi bensin eceran di pinggir jalan? Juga viral narasi kalau istana membolehkan PKI di Indonesia. Bagaimana penelusurannya? […]"
1,21-Jul-20, “Indomie Rasa Saksang Babi”,"Foto suntingan / editan. Pada foto asli, varian rasa Indomie itu adalah Rasa Soto Medan. Pihak PT Indofood CBP Sukses Makmur Tbk juga menegaskan bahwa […]"
1,21-Jul-20, Kaesang: “Bapak Saya dengan Kesederhaan Bisa Nipu Rakyat Indonesia Kenapa Saya Tidak?”,Foto Kaesang dengan kutipan “Bapak Saya dengan Kesederhaan Bisa Nipu Rakyat Indonesia Kenapa Saya Tidak?” yang diunggah akun Facebook Andre Satya adalah tidak benar dan […]
1,21-Jul-20," “Takut Dibunuh, Ahli Virus China Kabur ke AS: Saya Bersaksi Covid-19 Hasil Persekongkolan Jahat”",Li Meng Yan hanya menyebut bahwa Cina menutup-nutupi keberadaan Covid-19 sebelum akhirnya diumumkan secara resmi oleh pemerintah. Universitas Hong Kong (HKU) membantah klaim tersebut. HKU […]
1,20-Jul-20, Foto Anies Baswedan Berfoto bersama Tokoh ISIS Syekh Yusuf Al-Qaradhawi,"Hasil Periksa Fakta Renanda Dwina Putri (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia). Foto dengan narasi yang salah. Faktanya, Syekh Yusuf Al-Qaradhawi bukan tokoh ISIS, tetapi […]"
1,20-Jul-20, Foto Ang Tjoen Min Anak Lim Seng Komandan Pasukan Pao An Thui,"Hasil Periksa Fakta Renanda Dwina Putri (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia). Foto dengan narasi yang salah. Faktanya, Ang Tjoen Min (Thahir) bukan anak dari […]"
1,20-Jul-20," “DAHSYATNYA FITNAH CORONA, ketakutan para elit global akan kebangkitan umat Islam”","Data menunjukkan bahwa 10 negara dengan kasus Covid-19 tertinggi saat ini adalah negara-negara yang populasi muslimnya minoritas. Selain itu, saat ini Amerika Serikat sedang berkonflik […]"
1,20-Jul-20, Foto Massa Sudah Tumpah Ruah Mengepung Gedung DPR Terkait RUU HIP,"Foto massa mengepung Gedung DPR terkait RUU HIP yang diunggah akun Facebook Feizal Syahmenan adalah salah. Aslinya foto tersebut adalah karya Jurnalis tagar.id, Gemilang Isromi […]"
1,20-Jul-20, Foto Gubernur Anies sedang Makan dengan Sekumpulan Orang Jawa Tulen,"Foto dengan klaim yang salah. Aslinya foto tersebut adalah dokumentasi milik Gubernur DKI Jakarta, Anies Baswedan pada 28 Agustus 2017 lalu dengan keterangan “Semalam, diundang […]"
1,20-Jul-20, Laser dari termometer gun akan merusak struktur otak,"Beredar video Ichsanuddin Noorsy dalam wawancara dengan Helmi Yahya menyatakan laser dari termometer gun akan merusak otak, pada kenyataannya kekuatan laser adalah sangat rendah dan […]"
1,19-Jul-20, Media Tidak Menyiarkan Demo RUU HIP,Hasil Periksa Fakta Aisyah Adilah (Anggota Komisariat MAFINDO IISIP Jakarta). Terdapat setidaknya enam (6) media televisi yang menyiarkan mengenai Demo Penolakan RUU HIP tanggal 24 […]
1,19-Jul-20, Foto “WARUNG MAKAN BABI GULING”,Foto sudah melalui proses penyuntingan. Faktanya rumah makan tersebut hanya menjual makanan dan minuman yang masuk dalam kategori halal. Selengkapnya terdapat di penjelasan! KATEGORI: MANIPULATED […]
1,19-Jul-20, Mulan Jameela Undur Diri dari DPR RI,Tangkapan layar diambil dari pemberitaan tribunnews.com yang sudah dikoreksi judulnya. Dalam pemberitaan membahas perbincangan Ahmad Dhani dengan Deddy Corbuzier dalam podcast di kanal Youtube Deddy […]
1,19-Jul-20, Foto “Ini penampakan beberapa ORANG CHINA berseragam BRIMOB/POLISI”,Foto tersebut pernah beredar dan diklarifikasi pada tahun 2016. Pria-pria berseragam dalam foto merupakan warga sipil yang tergabung dalam anggota Korps Musik (Korsik) Satbrimob Polda […]
1,19-Jul-20, Pesan Berantai Adidas Berikan Masker,Brand Communications & Sports Marketing Manager Adidas Indonesia Cinita Mayakatri membantah klaim Adidas membagikan masker. Dia menyebut kabar tersebut hoaks. ===== Kategori: Fabricated Content/Konten Palsu […]
1,19-Jul-20," “Penampakan Burung Cabak, Mukanya Ngeselin”",Bukan burung Cabak. Gambar yang dibagikan sumber merupakan burung Sri Lanka Frogmouth atau bernama latin Batrachostomus moniliger. ===== Kategori: False Connection/Koneksi yang Salah ===== Sumber: […]
1,18-Jul-20, Gambar “Presiden Jokowi Pamit Ke SBY Pulang Ke Solo”,Hasil Periksa Fakta Konaah (Anggota Komisariat MAFINDO Universitas 17 Agustus 1945 Jakarta). Gambar hasil suntingan/editan. Foto tersebut diabadikan pada 27 Agustus 2014 ketika keduanya menggelar […]
1,18-Jul-20, Instruksi Gubernur DKI Jakarta Penilangan Untuk yang Tidak Bermasker Melalui Pikobar,Daur ulang narasi hoaks yang sebelumnya mencatut Gubernur Jawa Tengah. Aplikasi PIKOBAR adalah Pusat Informasi dan Koordinasi COVID-19 Jawa Barat. Pemprov Jabar memang akan jatuhkan […]
